Area	EdgeDistance_Error	Density_In_Ellipse	Ramanujan	Red_MEAN
1914.646519	0.002942	0.996828	0.954758	52.744202
1181.771598	0.019573	0.962818	1.103643	48.211572
1901.913215	0.001624	0.993211	0.959436	45.436225
1342.99145	0.003742	0.992017	0.954677	45.843152
1676.971867	0.0044	0.996109	0.97114	51.717797
1732.169148	0.001011	0.997296	0.932937	59.547915
683.841216	0.002881	0.991962	0.943983	30.966748
1228.524217	0.012252	0.988575	0.999555	55.123679
1746.27857	0.002222	0.995248	0.948277	59.06144
1291.148519	0.007661	0.994175	0.961281	45.682472
2459.75297	0.06989	0.717193	1.622119	50.264672
1743.839823	0.001457	0.991176	0.954559	52.437619
1051.394091	0.00237	0.992814	0.969408	41.341678
1632.682607	0.002669	0.995831	0.965233	44.992217
1431.567426	0.001174	0.996383	0.93668	53.512678
818.635319	0.003698	0.986916	0.977653	38.651322
1825.638043	0.001476	0.99627	0.95434	40.613228
1617.565076	0.009136	0.996621	0.939238	35.432314
1167.769796	0.001073	0.995854	0.946757	43.706003
1523.357329	0.022858	0.980257	0.988995	60.778146
491.383492	0.061068	0.926269	1.052726	68.712946
451.778124	0.045701	0.955678	0.980008	50.989469
1500.756881	0.001793	0.998809	0.914198	45.662564
1517.251766	0.00471	0.998987	0.912888	48.188298
1647.121903	0.005046	0.992924	0.95761	57.111705
1093.174838	0.000742	0.996241	0.945145	52.639345
2499.041884	0.022491	0.967458	1.17072	30.730889
1445.781011	0.034937	0.863483	1.242337	30.712347
1271.538079	0.000807	0.996507	0.955467	29.69819
1186.130608	0.00109	0.993681	0.97133	31.361237
454.243592	0.006488	0.981418	0.965975	21.368382
1760.239239	0.001843	0.995674	0.970837	34.152701
352.79196	0.007091	0.990313	0.975396	15.736215
1022.528767	0.00163	0.992114	0.974711	31.372135
2030.50433	0.001923	0.996167	0.941641	35.129918
1508.8997	0.003673	0.994472	0.966769	33.365217
341.761588	0.001556	0.993076	0.942181	18.192572
1670.339603	0.002364	0.995807	0.982101	26.220396
1781.78178	0.00324	0.99183	0.987668	34.303646
1474.581057	0.001492	0.995981	0.944282	31.946117
1244.492543	0.065099	0.789488	1.113134	31.800251
1083.095262	0.025445	0.876369	1.094255	31.772239
1613.162647	0.012801	0.945668	1.048205	35.990025
1882.279324	0.004058	0.989693	0.992842	33.205705
1603.253815	0.063095	0.948865	1.030448	25.157641
2058.470198	0.011138	0.948197	1.045996	28.718836
1222.333429	0.006756	0.983272	0.944862	30.158478
1679.499319	0.00405	0.992198	0.9224	40.807163
1814.268086	0.0047	0.989724	0.966003	27.021222
1638.744067	0.015366	0.94916	1.096919	37.911853
2408.524835	0.00257	0.992141	0.965513	35.216786
1717.200745	0.026977	0.931209	1.259184	33.322925
1581.97168	0.020787	0.953631	1.047833	33.641278
1324.704944	0.002456	0.998963	0.941784	23.3804
1317.056637	0.000894	0.998884	0.946989	27.45892
2470.780391	0.008891	0.970099	1.046859	57.624566
3466.965818	0.011945	0.969555	1.066736	62.486656
1325.21849	0.005806	0.984971	0.99311	40.554992
2055.334273	0.004961	0.993633	0.980079	38.520394
1790.914134	0.001255	0.996687	0.963698	37.080036
1968.445997	0.007285	0.992367	1.04099	38.78465
352.407125	0.015034	0.971675	0.948957	26.770297
2427.641705	0.006091	0.980237	1.010871	39.27077
1460.25512	0.007056	0.982386	0.97453	30.636787
1264.380187	0.002985	0.987143	1.024086	26.797259
2024.580609	0.005115	0.995398	0.974646	33.740136
1327.600477	0.001027	0.996039	0.942253	30.858836
1705.096758	0.000592	0.997023	0.934455	33.313277
882.564014	0.001114	0.99277	0.97441	27.959338
1466.721415	0.00074	0.998361	0.926937	34.095143
1247.911589	0.003017	0.994255	0.921123	36.54047
2313.566398	0.008926	0.958192	0.978433	39.411222
1862.567375	0.001864	0.997251	0.92414	34.330946
914.158989	0.008119	0.962348	1.00391	20.847576
1322.845444	0.001874	0.997054	0.935133	24.329143
1593.538213	0.005327	0.997965	0.952618	42.71357
1823.500249	0.002121	0.992027	0.973029	33.907985
2641.701724	0.001349	0.995756	0.973668	39.917872
1591.670948	0.004663	0.989617	1.000417	36.352228
1178.980038	0.003158	0.982739	1.041376	29.764788
1530.972516	0.003552	0.997994	0.938164	31.609424
340.499966	0.004418	0.981349	0.954067	18.318379
1793.880316	0.001654	0.996549	0.962447	35.378523
1108.876438	0.00462	0.996515	0.941759	33.183092
1191.931884	0.002236	0.994129	0.935541	40.792644
2076.096514	0.004685	0.996255	0.968193	40.992274
1578.22783	0.003427	0.999066	0.946323	37.18772
847.068406	0.0058	0.996765	0.893303	33.161853
1581.119932	0.001825	0.991417	0.967117	40.256569
1489.144201	0.000919	0.99617	0.947565	38.955139
984.627066	0.001613	0.993227	0.975971	36.835841
1332.386965	0.000938	0.996747	0.940886	34.283882
921.916304	0.002168	0.994669	0.961308	35.509017
2286.425292	0.020968	0.965236	1.315479	24.14025
11073.16872	0.036143	0.883229	2.006331	28.458156
1939.136639	0.006522	0.995715	0.950267	32.207118
1346.740573	0.001861	0.992779	0.956559	28.657929
1289.016541	0.080141	0.879532	1.051993	34.942683
1849.903886	0.007941	0.993155	0.969049	41.541701
1645.714091	0.000404	0.998286	0.965564	39.631221
2087.077803	0.003884	0.99231	0.967837	30.438114
2613.168221	0.003461	0.993357	0.968995	28.909831
1004.779793	0.000745	0.996925	0.949726	30.495292
192.572665	0.032132	0.953445	0.890775	18.848667
1716.133488	0.002585	0.993339	0.926296	38.469436
1649.346527	0.001618	0.995249	0.948917	43.298013
644.798889	0.002358	0.991277	0.9505	26.362103
1931.332627	0.004619	0.996793	0.904887	35.356952
461.134372	0.005654	0.980353	0.972941	26.482103
1171.134219	0.002376	0.997757	0.934853	29.985081
2154.35858	0.001297	0.994121	0.987632	42.974708
1136.780713	0.002547	0.98917	0.988847	37.307575
1445.708696	0.002778	0.997991	0.9374	28.250507
510.180154	0.002387	0.995927	0.895942	44.442299
1210.544502	0.00273	0.992782	0.966641	26.800635
1996.087417	0.004718	0.995464	0.959245	33.028532
1286.245629	0.002195	0.993153	0.978739	32.82418
1817.524162	0.001447	0.996795	0.955664	33.412146
1129.098728	0.000959	0.998476	0.930343	32.553143
1240.503955	0.003657	0.996482	0.930349	32.91309
606.770639	0.002028	0.991975	0.946512	27.43658
1781.183198	0.002241	0.993633	0.963873	36.795155
1588.820429	0.002322	0.997537	0.951319	25.473546
480.236875	0.003902	0.980403	0.95488	18.130135
1578.886526	0.002263	0.986798	1.043621	30.395759
831.344589	0.001825	0.991987	1.00361	19.057247
1857.587022	0.001105	0.99707	0.940726	29.281298
1020.353005	0.003038	0.996605	0.938973	32.07925
201.716109	0.02552	0.896622	1.026293	16.086747
1793.533853	0.001336	0.99625	0.956579	26.074716
1882.322665	0.001822	0.997258	0.971752	37.205572
1095.565473	0.003142	0.994164	0.947621	36.487684
1798.20231	0.005695	0.99716	0.94144	28.42589
987.549761	0.020783	0.97587	1.009534	18.665488
1106.91095	0.00051	0.998611	0.914672	27.30435
2157.750602	0.000382	0.998672	0.970907	32.89589
917.218204	0.005362	0.983187	0.994981	22.851897
2480.118443	0.003794	0.985227	1.009776	33.32642
478.494612	0.005681	0.988351	0.957646	21.714489
1921.149007	0.00214	0.991322	0.999405	31.395808
1240.784155	0.002303	0.996905	0.956609	33.00612
1140.392199	0.004715	0.996008	0.928588	42.744184
1584.284315	0.003801	0.993425	0.970123	43.541109
392.457012	0.006753	0.975592	0.940019	27.653013
1464.89208	0.003456	0.997964	0.981502	38.801714
1797.079552	0.001992	0.991345	0.953842	38.641244
1135.434173	0.003096	0.984794	0.977814	37.737965
3215.448776	0.014982	0.974311	1.056251	43.40551
793.867878	0.022737	0.948814	1.191861	20.790001
3184.73407	0.001363	0.991256	1.034952	46.20941
2389.693821	0.001981	0.991981	0.987743	33.758228
1132.138622	0.004983	0.972265	1.056534	28.790052
2069.00277	0.001113	0.99546	1.014102	33.154783
392.265034	0.018639	0.951627	1.07383	15.862826
1834.582783	0.003098	0.993324	1.028502	30.504324
1201.687831	0.008552	0.977557	1.048519	25.46463
1412.511273	0.002489	0.997593	0.934424	32.409151
1873.182259	0.000735	0.997372	0.975994	35.282856
1388.05875	0.00157	0.993569	0.957566	31.546509
698.544796	0.003279	0.98997	0.91239	23.613021
610.79245	0.008408	0.980141	0.995937	34.901922
1357.511813	0.007902	0.990585	0.949301	54.793028
1119.322389	0.005816	0.987186	0.948995	23.38591
2019.653512	0.019502	0.950645	1.104544	37.458583
900.697564	0.001987	0.994899	0.95482	30.39532
1404.74306	0.002262	0.995927	0.943667	32.231703
1963.362516	0.005292	0.996822	0.927412	30.90332
1725.393954	0.00132	0.998837	0.928212	38.004059
1009.42215	0.00427	0.985879	0.940567	30.859829
2119.066139	0.001683	0.994806	0.941253	37.220227
1507.636031	0.005698	0.987318	0.9503	39.041049
1095.525851	0.019045	0.970633	0.957796	28.43218
933.549802	0.005385	0.983457	1.019123	32.189291
1335.130909	0.004026	0.983936	0.971484	38.564225
1947.056754	0.001862	0.997601	0.948652	44.475723
1499.136917	0.004111	0.997429	0.933704	24.178313
518.519002	0.001593	0.991755	0.93756	19.836161
710.057303	0.034361	0.970142	1.017801	50.490201
1336.741046	0.002724	0.996657	0.942985	34.077687
701.856686	0.002378	0.986856	0.951971	23.335443
1824.818401	0.000892	0.996814	0.968682	28.786785
379.992502	0.006361	0.973351	0.982305	24.862575
1591.612052	0.007031	0.998537	0.936239	39.563933
1264.503888	0.001351	0.997795	0.957709	20.600924
1727.373565	0.001588	0.996153	0.994353	20.828479
1701.331913	0.001819	0.998073	0.95622	48.105185
1742.159757	0.007079	0.987083	0.975818	31.497605
1670.895663	0.002691	0.996203	0.967633	35.894548
1255.999757	0.001791	0.996053	0.920466	35.959617
1049.545187	0.001974	0.994911	0.936815	33.695988
1813.691514	0.004098	0.998687	0.941246	37.657013
1704.441228	0.00129	0.996087	0.940832	40.925473
511.392662	0.010589	0.956402	0.975024	29.177981
897.728114	0.00442	0.982594	1.015799	32.26909
1856.760192	0.001432	0.99628	0.978512	38.121316
1389.918529	0.003509	0.995902	0.94705	82.973931
601.552507	0.006537	0.974595	0.98598	35.831796
1668.060687	0.004779	0.996179	0.965368	39.288163
1985.143354	0.033217	0.829443	1.430957	31.944294
2427.75343	0.013878	0.967812	1.255398	27.282966
2121.089938	0.002837	0.985183	1.032825	28.75656
285.487609	0.011613	0.969145	0.948463	19.052134
2166.222641	0.008739	0.995719	0.980032	34.008997
1895.486154	0.003616	0.990569	1.061028	28.938195
2252.333283	0.003192	0.994946	0.962761	31.626411
1195.315286	0.007137	0.991391	0.999352	25.605635
2301.285075	0.004705	0.980859	1.005003	31.954536
1270.153727	0.005322	0.963299	1.071984	29.151383
1140.310552	0.023613	0.938481	1.082935	30.769785
1569.272933	0.00247	0.98842	0.983977	30.158166
956.474082	0.011529	0.977342	0.980731	19.012265
1832.085115	0.000855	0.996972	0.953813	27.761123
754.669773	0.005449	0.968822	1.061105	21.705431
1862.423081	0.001653	0.995484	1.003129	33.37371
1745.660971	0.005339	0.99474	0.975195	31.829361
686.819284	0.004972	0.980933	0.969069	18.964018
1769.815082	0.002567	0.997596	0.92768	29.606381
1011.470407	0.001225	0.992547	0.980761	26.804743
1349.547656	0.000791	0.995293	0.97289	29.46263
923.068165	0.002257	0.994008	0.961956	25.427115
1871.010206	0.001002	0.996803	0.95679	30.769499
1829.850094	0.003148	0.991652	0.942444	29.315467
846.854468	0.001258	0.994315	0.956323	23.941166
1347.444295	0.005432	0.989192	0.964404	21.695494
1845.769318	0.004281	0.997028	0.970556	26.035607
707.127009	0.005122	0.993497	0.914127	26.083163
1723.261888	0.000724	0.996395	0.949509	39.241444
189.372096	0.008799	0.981293	0.944243	19.80964
1553.677724	0.021723	0.969018	1.007763	43.188957
783.039787	0.001957	0.994057	0.944247	23.677249
1696.944792	0.001374	0.994435	0.955186	29.817345
1463.083848	0.004814	0.997392	0.928745	32.207765
869.297227	0.005159	0.992876	0.929742	27.741428
1803.896959	0.000972	0.994443	0.946739	39.739754
1465.011001	0.002047	0.995814	0.95368	28.811775
806.862972	0.005329	0.99236	0.963585	16.136778
1907.369246	0.004459	0.992898	0.952425	22.652822
1498.745878	0.001973	0.996861	0.950689	29.660003
1506.782246	0.007204	0.996628	0.932793	26.666575
876.379519	0.002754	0.997613	0.928482	31.12386
1397.800534	0.001595	0.998444	0.925497	38.020771
1264.854731	0.009627	0.982746	0.968709	33.939792
2266.355449	0.002826	0.984921	0.986604	35.711408
523.356743	0.007237	0.983794	0.90055	29.514082
1744.385917	0.007825	0.99494	0.959317	35.787175
1784.894487	0.01717	0.943629	1.071943	41.293952
1216.373358	0.003028	0.996906	0.956653	28.746943
1327.820188	0.003961	0.989354	0.996206	34.480116
2161.33557	0.001075	0.996403	0.962325	46.7289
1284.873846	0.002929	0.995244	0.954758	43.337168
938.589288	0.00121	0.994531	0.936483	38.921252
1966.771915	0.001049	0.995704	0.958199	39.011544
1584.365972	0.002783	0.99612	0.965267	36.708583
1011.206331	0.0106	0.996253	0.94722	17.541567
137.288208	0.010513	0.947789	0.97952	15.433467
729.32327	0.008023	0.9927	0.936136	16.746472
1478.996923	0.006555	0.992974	1.035095	37.547872
735.357934	0.003594	0.98714	1.021574	17.658245
1025.081414	0.003671	0.989047	1.013731	17.810029
1659.475156	0.004729	0.989751	1.062527	18.805725
1931.168433	0.027455	0.959847	1.04001	33.523215
1727.15806	0.002554	0.987289	1.051051	29.225009
333.946153	0.004861	0.979462	0.960689	18.950251
1723.439533	0.017924	0.962794	0.992683	32.65145
1231.004411	0.004635	0.998883	0.925663	30.317161
804.191792	0.008541	0.993423	0.979214	14.147364
1468.279978	0.004049	0.99722	0.949957	15.800482
1505.81847	0.011163	0.983205	0.973308	29.53723
1713.046856	0.00699	0.995419	0.91991	32.843629
619.953743	0.002562	0.993259	0.900429	30.172393
1430.033902	0.001969	0.994465	0.913713	53.138415
1079.79466	0.007974	0.996913	0.932211	48.323594
1056.739237	0.006004	0.983725	0.968612	50.333015
720.708124	0.000843	0.996017	0.954232	61.884316
1730.397598	0.007531	0.994783	0.955989	34.669188
1625.25306	0.000861	0.997922	0.950109	34.546402
1544.532139	0.003942	0.998123	0.933654	28.928252
1926.801124	0.006376	0.973634	1.064326	39.678627
926.181004	0.001707	0.992255	0.978522	32.745679
1683.493955	0.020417	0.976106	1.119727	35.725655
1184.276729	0.003578	0.98445	0.975548	32.126401
2287.193463	0.003083	0.988108	1.06996	35.008201
1130.971109	0.003204	0.984128	1.130119	27.725414
1880.254827	0.003247	0.99309	1.059976	32.067945
2641.172557	0.001759	0.990201	1.004835	30.330856
2376.405527	0.01354	0.96015	1.111165	32.840072
1308.750593	0.002822	0.997872	0.954106	27.186813
1586.293227	0.000357	0.998341	0.941158	30.260674
785.612911	0.002541	0.991334	0.969402	23.113699
1775.43778	0.002892	0.989115	0.996025	32.021088
1198.273289	0.014984	0.96312	0.999461	28.908494
1943.042943	0.002741	0.993852	0.979761	22.498562
944.51592	0.002192	0.990942	0.985167	17.243732
728.703973	0.001981	0.995886	0.926206	17.777245
1526.220019	0.006887	0.995826	0.941987	20.721925
1792.156219	0.002542	0.997733	0.921604	39.20753
1148.755542	0.001969	0.997972	0.953764	29.864652
170.291094	0.036611	0.897114	0.974273	19.23191
734.902714	0.006509	0.981047	1.004007	16.469893
858.172762	0.003721	0.983788	1.017578	18.265325
1495.519221	0.001935	0.990928	0.9706	19.433198
1752.2979	0.002903	0.997995	0.951981	36.853992
1025.031127	0.025916	0.975041	1.060492	32.343717
694.748146	0.003448	0.993146	0.956258	25.141432
2068.050346	0.001285	0.992688	0.975662	37.177878
180.33766	0.023664	0.964606	0.989728	16.514374
2136.228102	0.0018	0.994258	1.032724	34.53389
1139.355084	0.006063	0.991539	0.974696	28.935034
2003.04292	0.003812	0.996917	0.919657	30.760244
1808.407777	0.005062	0.9932	1.025646	32.108185
621.091132	0.008264	0.971129	0.980722	20.762662
1730.448258	0.014664	0.967683	0.975455	29.427366
1102.33465	0.004446	0.996305	0.977575	25.66666
1353.737468	0.003981	0.997973	0.943809	29.308563
1365.3025	0.008844	0.989788	0.990644	16.461453
1482.203749	0.005781	0.992377	0.933814	26.449464
1990.658149	0.004097	0.992142	0.95216	31.16279
1490.128118	0.002346	0.995907	0.960422	35.400394
1852.803862	0.009148	0.984874	0.969862	34.624941
493.690179	0.004605	0.99535	0.943555	29.515716
1089.425199	0.004626	0.998569	0.949429	24.425477
1371.01331	0.00404	0.998597	0.944699	23.335043
1653.828191	0.001368	0.999246	0.934368	33.645927
1062.694869	0.012004	0.95618	0.963926	33.431744
1792.189072	0.007797	0.980445	0.967892	35.774164
788.575695	0.002119	0.993257	0.938538	23.638485
1035.697979	0.005076	0.997465	0.946904	32.338462
1952.959526	0.00198	0.995374	0.934744	29.275899
361.307885	0.117258	0.812539	1.042092	33.665206
1192.008659	0.014374	0.991993	0.958086	17.903445
1038.150337	0.023884	0.973346	1.002566	41.040812
1149.106353	0.00536	0.997527	0.948321	32.785346
339.062668	0.014507	0.980826	0.927355	24.368996
1800.750835	0.002816	0.995585	0.931463	42.890717
1459.585196	0.00297	0.99507	0.939777	30.487547
1858.873666	0.00277	0.997641	0.924254	36.524312
1171.428141	0.001799	0.995154	0.985593	32.752061
1545.811496	0.002161	0.99764	0.964532	89.637214
1645.508184	0.052644	0.899124	1.124297	38.100343
1242.229768	0.092051	0.814911	1.19261	38.678423
2331.165858	0.002135	0.996069	1.006318	36.534986
822.470412	0.001381	0.993188	0.980002	32.598154
1518.277907	0.005307	0.997495	0.967958	34.601512
2088.432671	0.003645	0.996028	0.949717	38.29151
2068.400463	0.002432	0.985122	1.100544	27.461224
1332.756035	0.004393	0.992867	0.97173	24.110072
454.962387	0.008027	0.963722	1.018667	16.3552
1492.19926	0.005155	0.99437	0.982894	28.856123
1872.824655	0.003754	0.992096	0.98279	29.959052
1110.077474	0.002014	0.990451	0.977267	28.893643
1795.840454	0.002885	0.992493	0.96618	35.747886
319.8764	0.011839	0.955485	1.017556	22.819263
1237.699009	0.002848	0.994601	0.995306	33.37004
2130.194717	0.015513	0.977362	0.963841	31.42922
1037.111423	0.001305	0.995381	0.968849	33.494268
2101.042891	0.004929	0.975992	1.253888	30.218199
2729.30832	0.010625	0.982431	1.212414	28.552702
1302.473715	0.007582	0.973238	1.133091	26.380468
1174.155373	0.002445	0.992069	0.933595	30.524378
1558.919826	0.002259	0.996199	0.932895	31.164895
1848.92198	0.003455	0.996333	0.945157	31.098415
799.78139	0.013291	0.96308	0.989853	23.49506
1274.358635	0.011054	0.991806	0.953373	26.5716
1886.295191	0.011934	0.996117	0.931861	30.437889
792.933023	0.001365	0.995457	0.94941	24.869986
1278.872646	0.004137	0.995584	0.953256	27.647516
1622.527473	0.00294	0.997288	0.93279	30.088483
1652.826989	0.000723	0.995633	0.955069	36.421135
536.550302	0.005099	0.981811	0.965239	22.631484
1235.163098	0.00196	0.997259	0.943289	31.54828
2054.737967	0.019246	0.981587	1.000662	37.705453
1402.697197	0.001151	0.994896	0.968664	37.981459
1284.624632	0.002014	0.995171	0.964982	34.550714
1519.432976	0.002803	0.996789	0.935764	29.352364
429.866918	0.002567	0.987788	0.932907	22.269646
1207.259129	0.002029	0.997362	0.946424	28.721833
1064.72031	0.00887	0.997023	0.927473	27.348672
1548.188289	0.00378	0.996644	0.940036	32.394645
124.483754	0.031026	0.943537	0.966173	19.150602
2080.63115	0.006576	0.992955	0.978494	39.83542
1495.968233	0.001299	0.994974	0.988948	36.616466
427.918465	0.004556	0.983821	0.970834	28.327985
839.197673	0.005004	0.991081	0.973605	38.683143
1806.739511	0.004173	0.98442	1.109273	39.679412
1399.169002	0.005064	0.987322	1.041239	42.230668
2095.812999	0.018735	0.965655	0.998814	33.236238
1241.571768	0.004559	0.995712	0.975143	28.786396
1430.51036	0.001794	0.996669	0.958045	33.105177
357.147075	0.004136	0.980747	0.960793	18.695901
1796.527527	0.002954	0.995906	0.972203	31.266469
257.416899	0.004996	0.98162	0.923039	20.409037
989.202888	0.002918	0.996854	0.926897	25.908027
1703.23011	0.004805	0.998738	0.920568	29.861151
2042.328324	0.001783	0.995312	0.951616	38.896422
600.607942	0.007968	0.974799	0.998541	26.696758
2279.825615	0.002537	0.996549	0.946744	35.527287
1383.353201	0.001885	0.995786	0.966424	33.680437
815.873764	0.003395	0.98773	0.959779	27.07538
1390.704415	0.001169	0.99611	0.942686	39.814873
1221.188854	0.002152	0.993322	0.955606	39.334397
1334.124407	0.001602	0.992638	0.953861	30.180956
2218.029174	0.001594	0.99323	0.949088	38.157449
1223.648285	0.00176	0.993348	0.95514	39.149305
1888.324731	0.004626	0.996115	0.946444	40.119013
988.611641	0.001903	0.993753	0.964869	36.3321
1563.679007	0.001923	0.997235	0.931217	30.864165
1736.923155	0.004124	0.992297	0.973442	28.93561
1019.881048	0.004064	0.994016	0.964312	25.031329
1390.667737	0.007941	0.992172	0.953499	26.894952
1844.481266	0.003772	0.994887	0.957979	32.351279
379.917888	0.010238	0.947321	1.013786	17.2925
1913.108758	0.001118	0.996876	0.94533	40.89419
665.403167	0.002616	0.988772	0.934685	25.191445
1251.158122	0.001677	0.996383	0.953687	39.217705
457.726737	0.003192	0.982906	0.980384	20.193415
1195.522159	0.002799	0.995551	0.948028	23.790641
1728.892611	0.000538	0.998568	0.908032	31.761147
1259.013195	0.002129	0.992528	0.996606	31.86814
1244.39467	0.002118	0.99814	0.948243	34.841453
596.846257	0.0014	0.992753	0.94322	25.284406
2074.855691	0.002015	0.99618	0.962435	41.748063
1263.487085	0.001832	0.995257	0.93268	38.710131
721.561529	0.0027	0.988019	0.970029	31.96412
1423.66033	0.00626	0.988514	0.994937	34.789573
1793.032256	0.010376	0.975155	0.978211	37.094377
1612.327558	0.001638	0.995075	0.9866	40.196955
905.084663	0.006456	0.98021	1.025842	29.882454
1323.00287	0.001863	0.991959	0.988176	35.790854
1298.122759	0.002999	0.99587	0.963913	22.354341
682.528094	0.006993	0.978028	1.013515	17.755568
1722.204812	0.002388	0.997552	0.933368	24.784368
1619.774807	0.005321	0.995638	0.951229	27.603453
578.096516	0.010739	0.973079	1.023885	15.776469
3143.377487	0.001574	0.995199	0.947693	28.049113
1255.532478	0.001776	0.997485	0.944049	37.880774
366.529382	0.003832	0.989333	0.936266	25.416367
2108.641317	0.001836	0.997701	0.942461	39.351948
1451.517836	0.001466	0.995151	0.929679	33.233416
986.089122	0.001623	0.994815	0.949432	29.075832
1872.744939	0.001746	0.99506	0.980309	35.941046
1285.265969	0.001245	0.997895	0.918434	31.737361
445.846618	0.005181	0.978857	0.988612	23.644303
2069.088613	0.001573	0.997538	0.976575	30.087439
1222.188467	0.003333	0.99767	0.930346	24.293909
1613.286025	0.001505	0.996145	0.951281	28.370511
756.452573	0.001643	0.989613	0.978348	24.166869
1160.989574	0.003906	0.990221	0.984606	39.651472
2777.768431	0.001753	0.988875	1.058645	34.929902
1682.15637	0.003251	0.987782	0.976089	36.689031
1485.600735	0.003772	0.969749	1.217796	25.812297
2265.090494	0.008983	0.969124	1.034905	33.178638
1111.238107	0.001197	0.996089	0.953264	25.99351
243.388474	0.006233	0.976355	0.927538	15.495047
1831.043701	0.001113	0.99608	0.952845	30.245591
1247.828404	0.011392	0.950896	1.089573	34.783808
1264.574001	0.014081	0.955934	1.040992	27.795111
1931.435739	0.004047	0.993828	0.929522	36.789627
1811.970925	0.001784	0.996569	0.924139	30.828907
1505.085574	0.00398	0.997223	0.945051	31.625359
959.244612	0.002995	0.994129	0.932279	30.251944
977.8319	0.005752	0.987899	0.981696	30.982015
1674.179152	0.002177	0.993226	0.97484	31.431373
2041.694379	0.001238	0.99427	0.977237	29.89651
2055.219222	0.002239	0.988446	1.019602	38.703519
1172.345898	0.003193	0.99191	0.956165	34.653291
1675.353686	0.001709	0.995146	0.96114	36.979146
1647.115692	0.002152	0.993239	0.975352	37.95604
2008.682026	0.016515	0.956375	1.030627	36.588811
847.788916	0.008308	0.982951	0.984504	28.97721
1114.611024	0.000532	0.998761	0.928308	29.797429
774.968781	0.003258	0.995059	0.947023	22.736067
1498.479602	0.001923	0.996423	0.921557	28.11784
1183.617694	0.001009	0.993166	0.955856	29.799802
1790.77136	0.001908	0.995424	0.922803	37.384395
597.398823	0.002893	0.990342	1.032128	25.982782
2016.129882	0.001996	0.994053	0.950324	42.927217
1106.186037	0.002781	0.984777	1.000586	38.460454
1628.373307	0.001924	0.992222	0.952699	34.686075
1136.292094	0.001353	0.997728	0.942976	35.58723
274.080968	0.016497	0.927282	0.996867	26.042325
1556.352165	0.007409	0.996075	0.980049	35.90097
1696.94719	0.001839	0.997544	0.920246	46.02112
119.272131	0.017624	0.956288	0.91805	21.424338
1120.476507	0.002616	0.998259	0.930424	38.214958
1218.995862	0.005567	0.998069	0.952257	39.865785
1793.724944	0.006691	0.99617	0.968447	39.363391
864.27287	0.002515	0.991264	0.925747	39.907795
1743.923457	0.003759	0.994265	0.952017	41.040013
770.797012	0.001799	0.992075	0.990912	25.801112
1518.939575	0.002192	0.990331	0.964238	37.150402
1865.469996	0.00691	0.992925	0.999602	34.861911
1437.495989	0.002109	0.99167	0.977837	38.30016
2801.108213	0.003737	0.995733	0.968986	43.603091
841.44759	0.001393	0.996293	0.902009	36.286121
1622.148976	0.003881	0.997812	0.92426	43.181911
1332.685062	0.00982	0.997548	0.949313	36.460604
1093.967619	0.000489	0.997118	0.936745	34.721892
245.470978	0.005114	0.972157	0.922761	21.181647
1811.443915	0.002953	0.99787	0.935427	42.821786
1695.470116	0.002849	0.997537	0.940138	38.610101
243.287619	0.017025	0.96979	0.999503	19.671647
1124.170393	0.001951	0.997178	0.912723	39.104159
1642.005082	0.002613	0.996774	0.941495	38.095596
1182.27695	0.002444	0.996196	0.914925	36.76836
857.561864	0.003093	0.993185	0.900827	27.362561
1518.83359	0.001929	0.997753	0.93043	55.685649
1062.496655	0.001984	0.990577	0.947106	51.445704
2608.969827	0.001478	0.996307	0.940845	51.331125
1123.164219	0.002633	0.996033	0.94553	39.753312
1892.843587	0.004361	0.995643	0.926751	44.764813
451.799742	0.008459	0.963931	0.976898	26.768045
687.634678	0.016154	0.940858	1.11362	41.26886
1722.745693	0.002497	0.998367	0.920303	45.940366
1319.950422	0.001086	0.995876	0.92931	41.27109
2321.684809	0.022425	0.968546	1.164659	42.561949
1870.722736	0.01528	0.951094	1.179013	43.194485
611.788701	0.025031	0.950627	1.078549	23.808647
685.876104	0.006817	0.977865	0.977097	33.112954
2098.243542	0.001242	0.996074	0.95191	49.328949
1345.72452	0.003489	0.993184	0.939626	39.500316
1211.371372	0.002039	0.997417	0.928847	36.520486
1941.986155	0.004434	0.99484	0.920913	42.59261
220.010387	0.033904	0.899968	1.010657	21.011163
1423.687829	0.004551	0.987807	0.968403	42.730241
1888.428746	0.001642	0.992664	0.936789	50.081734
159.198483	0.027097	0.865426	0.953857	22.449121
1154.30651	0.00238	0.998298	0.934281	35.907794
1706.914321	0.006232	0.997005	0.912138	36.996308
235.947478	0.00791	0.969203	0.97247	19.43787
954.099106	0.002657	0.993676	0.946142	42.221907
1765.080863	0.00304	0.997491	0.948231	47.18601
1334.514729	0.000804	0.996743	0.932382	39.435217
1784.275508	0.001699	0.997274	0.938565	48.073301
1211.188118	0.00127	0.998588	0.938118	42.21279
598.407087	0.002574	0.9906	0.883293	30.620782
1397.480013	0.003484	0.990501	1.027763	34.483153
738.897397	0.007201	0.969051	1.04867	28.330866
2049.1987	0.006435	0.987547	1.059979	37.043669
473.105656	0.006721	0.97482	0.996264	30.397259
1416.148214	0.003699	0.972167	1.076959	42.861835
2165.187711	0.003527	0.994733	0.992292	48.851536
